usage_id,account_id,feature_name,events_count,active_users,event_date
2468,102,dashboard_export,3,10,2023-05-18
2469,408,data_insights,6,25,2023-05-27
2470,138,data_insights,7,29,2023-03-23
2471,204,data_insights,4,20,2023-01-11
2472,206,chat_completion,4,48,2023-05-22
2473,263,data_insights,5,42,2023-04-26
2474,112,dashboard_export,4,1,2023-04-23
2475,201,code_assist,12,19,2023-05-03
2476,391,chat_completion,6,24,2023-01-26
2477,446,chat_completion,5,29,2023-01-25
2478,442,chat_completion,3,40,2023-03-28
2479,91,data_insights,3,12,2023-06-12
2480,430,dashboard_export,4,46,2023-01-11
2481,328,code_assist,6,15,2023-04-27
2482,158,chat_completion,6,33,2023-02-16
2483,182,data_insights,4,35,2023-05-21
2484,303,chat_completion,4,47,2023-03-11
2485,162,dashboard_export,3,49,2023-02-06
2486,10,data_insights,5,13,2023-05-24
2487,386,dashboard_export,6,48,2023-02-14
2488,230,dashboard_export,4,40,2023-04-22
2489,244,code_assist,8,3,2023-02-28
2490,87,code_assist,6,49,2023-04-14
2491,48,data_insights,3,34,2023-03-24
2492,392,dashboard_export,4,17,2023-06-14
2493,190,data_insights,5,3,2023-03-10
2494,32,chat_completion,5,23,2023-02-05
2495,442,code_assist,3,36,2023-02-02
2496,268,code_assist,8,34,2023-02-28
2497,354,dashboard_export,4,12,2023-04-12
2498,293,dashboard_export,5,6,2023-06-28
2499,30,code_assist,2,11,2023-04-19
2500,21,data_insights,5,2,2023-01-23
2501,199,code_assist,11,31,2023-01-06
2502,125,code_assist,2,14,2023-05-07
2503,127,chat_completion,5,9,2023-04-29
2504,337,chat_completion,4,32,2023-01-30
2505,114,dashboard_export,4,13,2023-06-16
2506,439,chat_completion,4,45,2023-05-30
2507,32,code_assist,8,1,2023-02-06
2508,443,chat_completion,4,35,2023-05-26
2509,79,code_assist,7,27,2023-02-24
2510,314,chat_completion,2,26,2023-01-25
2511,172,dashboard_export,6,14,2023-06-02
2512,245,dashboard_export,2,15,2023-03-01
2513,358,data_insights,3,37,2023-03-10
2514,252,data_insights,10,30,2023-04-08
2515,57,chat_completion,0,39,2023-01-27
2516,109,dashboard_export,6,40,2023-02-27
2517,460,chat_completion,4,46,2023-05-09
2518,51,data_insights,4,32,2023-05-26
2519,261,code_assist,5,19,2023-04-06
2520,116,dashboard_export,2,47,2023-05-04
2521,381,code_assist,8,43,2023-05-09
2522,243,dashboard_export,2,40,2023-05-27
2523,166,dashboard_export,8,24,2023-05-17
2524,76,code_assist,5,15,2023-01-23
2525,384,dashboard_export,8,12,2023-06-12
2526,365,code_assist,8,41,2023-05-13
2527,451,data_insights,3,44,2023-03-27
2528,222,chat_completion,7,40,2023-06-28
2529,51,code_assist,1,10,2023-06-27
2530,119,data_insights,2,36,2023-03-31
2531,186,data_insights,6,40,2023-01-11
2532,299,code_assist,10,26,2023-05-06
2533,337,code_assist,2,12,2023-03-13
2534,452,chat_completion,2,15,2023-02-07
2535,464,code_assist,1,41,2023-06-28
2536,345,chat_completion,2,25,2023-05-20
2537,245,chat_completion,3,6,2023-06-18
2538,466,dashboard_export,3,7,2023-04-08
2539,327,code_assist,6,7,2023-01-01
2540,279,code_assist,6,33,2023-06-21
2541,204,dashboard_export,4,1,2023-03-29
2542,246,chat_completion,10,29,2023-02-12
2543,306,chat_completion,6,35,2023-06-07
2544,141,chat_completion,10,3,2023-03-04
2545,285,data_insights,3,48,2023-04-17
2546,5,chat_completion,6,29,2023-05-26
2547,468,code_assist,2,20,2023-03-11
2548,78,code_assist,1,23,2023-01-01
2549,311,code_assist,4,26,2023-06-24
2550,7,data_insights,3,37,2023-04-15
2551,84,chat_completion,9,35,2023-02-12
2552,70,dashboard_export,4,7,2023-03-20
2553,253,code_assist,4,50,2023-05-27
2554,484,data_insights,3,24,2023-01-30
2555,472,chat_completion,1,13,2023-05-08
2556,184,data_insights,4,46,2023-04-06
2557,353,chat_completion,2,39,2023-02-07
2558,173,dashboard_export,4,9,2023-04-05
2559,134,chat_completion,6,22,2023-05-16
2560,213,dashboard_export,6,48,2023-05-08
2561,406,dashboard_export,3,29,2023-05-31
2562,446,dashboard_export,5,42,2023-01-21
2563,338,dashboard_export,9,17,2023-04-12
2564,5,chat_completion,10,24,2023-01-04
2565,204,code_assist,1,15,2023-02-25
2566,66,data_insights,5,29,2023-06-04
2567,48,chat_completion,1,35,2023-04-09
2568,368,data_insights,4,47,2023-02-09
2569,19,code_assist,3,13,2023-03-25
2570,9,data_insights,7,24,2023-04-25
2571,493,code_assist,10,24,2023-03-17
2572,161,data_insights,4,8,2023-01-03
2573,313,code_assist,4,21,2023-01-18
2574,63,code_assist,2,34,2023-05-27
2575,108,code_assist,9,7,2023-03-24
2576,4,code_assist,6,22,2023-05-24
2577,134,code_assist,14,45,2023-04-05
2578,312,chat_completion,5,10,2023-04-27
2579,140,code_assist,6,30,2023-04-05
2580,391,data_insights,4,26,2023-06-21
2581,358,data_insights,7,21,2023-02-17
2582,432,code_assist,6,12,2023-05-29
2583,163,dashboard_export,7,9,2023-01-10
2584,189,data_insights,6,34,2023-02-15
2585,379,data_insights,4,43,2023-01-18
2586,225,code_assist,3,34,2023-03-07
2587,452,code_assist,10,43,2023-03-17
2588,283,chat_completion,5,21,2023-05-31
2589,271,code_assist,2,37,2023-03-20
2590,75,dashboard_export,7,27,2023-06-20
2591,17,chat_completion,8,27,2023-02-07
2592,303,dashboard_export,2,10,2023-02-03
2593,416,dashboard_export,5,2,2023-05-20
2594,268,dashboard_export,10,9,2023-04-03
2595,276,chat_completion,6,2,2023-04-10
2596,30,data_insights,4,45,2023-01-20
2597,75,code_assist,5,2,2023-02-11
2598,379,chat_completion,4,29,2023-03-19
2599,141,dashboard_export,3,17,2023-04-17
2600,352,code_assist,6,24,2023-05-01
2601,127,chat_completion,2,35,2023-01-17
2602,105,dashboard_export,3,33,2023-03-26
2603,347,chat_completion,4,26,2023-01-15
2604,490,data_insights,5,31,2023-05-08
2605,308,dashboard_export,5,37,2023-05-03
2606,210,code_assist,2,21,2023-04-21
2607,451,dashboard_export,2,26,2023-02-14
2608,326,chat_completion,2,35,2023-01-18
2609,217,dashboard_export,6,42,2023-01-18
2610,438,data_insights,6,10,2023-05-25
2611,110,dashboard_export,5,31,2023-05-25
2612,413,chat_completion,7,38,2023-06-15
2613,89,code_assist,4,48,2023-02-17
2614,118,chat_completion,4,39,2023-01-17
2615,214,dashboard_export,4,39,2023-04-26
2616,308,dashboard_export,1,8,2023-01-22
2617,269,code_assist,3,29,2023-01-06
2618,115,data_insights,4,28,2023-04-01
2619,177,dashboard_export,5,19,2023-02-02
2620,313,dashboard_export,9,10,2023-05-06
2621,366,chat_completion,4,11,2023-02-04
2622,97,code_assist,6,20,2023-06-28
2623,102,code_assist,5,43,2023-01-14
2624,409,code_assist,3,24,2023-02-03
2625,210,data_insights,10,12,2023-05-22
2626,252,chat_completion,3,23,2023-01-26
2627,334,dashboard_export,5,16,2023-05-18
2628,152,dashboard_export,6,35,2023-05-10
2629,8,chat_completion,8,9,2023-02-03
2630,432,dashboard_export,4,13,2023-04-22
2631,477,data_insights,4,42,2023-05-06
2632,392,data_insights,5,13,2023-02-24
2633,305,data_insights,9,46,2023-03-13
2634,372,data_insights,5,31,2023-02-20
2635,77,dashboard_export,3,35,2023-04-23
2636,188,code_assist,4,7,2023-02-17
2637,36,data_insights,7,28,2023-06-11
2638,270,data_insights,3,4,2023-05-17
2639,147,code_assist,5,44,2023-05-25
2640,18,code_assist,3,11,2023-04-11
2641,256,chat_completion,7,38,2023-05-07
2642,214,code_assist,6,16,2023-06-03
2643,486,dashboard_export,2,25,2023-04-22
2644,443,code_assist,5,27,2023-03-29
2645,460,dashboard_export,3,15,2023-03-31
2646,291,chat_completion,3,33,2023-06-25
2647,12,data_insights,4,44,2023-06-22
2648,124,code_assist,7,16,2023-05-28
2649,408,code_assist,5,12,2023-06-18
2650,422,code_assist,4,13,2023-03-26
2651,317,code_assist,7,34,2023-04-18
2652,302,dashboard_export,4,5,2023-05-17
2653,484,code_assist,3,14,2023-03-26
2654,493,dashboard_export,2,31,2023-02-20
2655,66,data_insights,4,43,2023-03-15
2656,88,code_assist,3,35,2023-03-12
2657,149,data_insights,5,3,2023-02-10
2658,178,dashboard_export,6,20,2023-02-22
2659,87,code_assist,2,8,2023-03-07
2660,334,chat_completion,9,20,2023-01-03
2661,291,chat_completion,1,19,2023-01-29
2662,70,dashboard_export,4,23,2023-06-07
2663,24,data_insights,4,11,2023-04-27
2664,491,chat_completion,4,18,2023-01-25
2665,496,dashboard_export,2,22,2023-05-06
2666,69,dashboard_export,3,10,2023-05-14
2667,41,code_assist,3,46,2023-02-02
2668,1,code_assist,4,35,2023-06-08
2669,115,chat_completion,5,48,2023-05-08
2670,59,dashboard_export,3,6,2023-05-10
2671,128,chat_completion,11,20,2023-05-31
2672,116,chat_completion,5,47,2023-01-23
2673,355,chat_completion,7,38,2023-01-06
2674,73,chat_completion,4,34,2023-04-02
2675,217,chat_completion,5,24,2023-04-14
2676,2,dashboard_export,6,1,2023-03-14
2677,172,chat_completion,7,34,2023-02-25
2678,366,chat_completion,2,34,2023-03-18
2679,105,data_insights,2,41,2023-04-02
2680,290,data_insights,6,18,2023-03-02
2681,53,data_insights,5,42,2023-02-27
2682,484,chat_completion,7,21,2023-05-21
2683,107,chat_completion,5,15,2023-02-04
2684,471,data_insights,4,16,2023-04-11
2685,95,chat_completion,8,47,2023-06-25
2686,429,data_insights,4,38,2023-01-05
2687,304,data_insights,10,45,2023-01-03
2688,393,dashboard_export,3,22,2023-06-08
2689,325,chat_completion,8,8,2023-04-17
2690,130,dashboard_export,8,3,2023-04-18
2691,399,code_assist,8,1,2023-01-19
2692,472,code_assist,2,41,2023-06-19
2693,52,code_assist,9,24,2023-06-12
2694,465,data_insights,5,28,2023-02-23
2695,136,chat_completion,6,18,2023-03-14
2696,95,data_insights,12,38,2023-01-15
2697,120,chat_completion,3,27,2023-02-04
2698,469,data_insights,6,47,2023-02-21
2699,250,chat_completion,2,32,2023-04-10
2700,100,data_insights,4,34,2023-04-12
2701,108,data_insights,2,47,2023-03-18
2702,471,chat_completion,0,9,2023-05-10
2703,111,code_assist,6,24,2023-02-16
2704,487,code_assist,5,42,2023-04-10
2705,56,chat_completion,3,38,2023-01-25
2706,269,data_insights,3,46,2023-04-26
2707,14,data_insights,8,38,2023-02-15
2708,32,data_insights,5,26,2023-01-06
2709,355,dashboard_export,5,20,2023-05-10
2710,475,code_assist,4,7,2023-04-20
2711,343,data_insights,4,15,2023-06-29
2712,315,code_assist,4,7,2023-02-02
2713,410,data_insights,6,23,2023-01-01
2714,406,dashboard_export,2,40,2023-02-07
2715,185,data_insights,4,29,2023-01-06
2716,64,data_insights,3,31,2023-06-12
2717,425,code_assist,9,34,2023-06-09
2718,205,chat_completion,4,23,2023-01-21
2719,280,data_insights,8,15,2023-05-19
2720,318,chat_completion,6,32,2023-05-20
2721,313,code_assist,10,37,2023-04-10
2722,249,dashboard_export,8,20,2023-06-14
2723,166,chat_completion,9,29,2023-04-27
2724,51,chat_completion,8,20,2023-02-02
2725,101,data_insights,5,20,2023-01-10
2726,308,data_insights,6,48,2023-06-11
2727,450,data_insights,3,7,2023-02-06
2728,358,data_insights,4,34,2023-06-06
2729,391,chat_completion,4,1,2023-04-02
2730,230,chat_completion,1,34,2023-05-01
2731,276,code_assist,9,15,2023-03-12
2732,68,data_insights,5,3,2023-02-15
2733,164,code_assist,5,3,2023-04-15
2734,408,chat_completion,4,11,2023-05-08
2735,355,chat_completion,4,24,2023-06-06
2736,157,code_assist,7,30,2023-01-04
2737,395,chat_completion,11,39,2023-06-09
2738,373,chat_completion,6,18,2023-03-05
2739,83,dashboard_export,2,33,2023-05-13
2740,47,chat_completion,7,31,2023-04-05
2741,272,chat_completion,5,41,2023-05-27
2742,70,data_insights,2,2,2023-04-20
2743,206,dashboard_export,0,9,2023-04-21
2744,124,code_assist,10,33,2023-01-25
2745,368,chat_completion,3,21,2023-04-09
2746,175,data_insights,10,16,2023-05-12
2747,287,code_assist,4,4,2023-02-03
2748,265,code_assist,7,21,2023-02-26
2749,141,chat_completion,8,37,2023-02-24
2750,427,data_insights,2,10,2023-03-12
2751,24,chat_completion,8,2,2023-03-20
2752,103,data_insights,3,22,2023-03-14
2753,330,chat_completion,4,18,2023-01-11
2754,306,code_assist,3,35,2023-06-25
2755,170,data_insights,8,27,2023-03-26
2756,159,dashboard_export,3,14,2023-06-07
2757,249,code_assist,5,11,2023-03-10
2758,270,dashboard_export,8,21,2023-02-01
2759,144,data_insights,3,28,2023-04-24
2760,333,data_insights,7,25,2023-05-13
2761,282,code_assist,4,27,2023-05-15
2762,200,code_assist,7,5,2023-01-30
2763,152,dashboard_export,4,8,2023-02-13
2764,380,code_assist,4,45,2023-06-02
2765,203,code_assist,6,40,2023-05-16
2766,246,code_assist,5,3,2023-06-14
2767,18,data_insights,5,8,2023-06-22
2768,105,code_assist,6,10,2023-04-01
2769,258,chat_completion,7,38,2023-06-29
2770,234,code_assist,3,45,2023-04-12
2771,375,chat_completion,4,31,2023-02-02
2772,189,code_assist,5,20,2023-03-03
2773,478,chat_completion,6,47,2023-06-29
2774,61,data_insights,2,37,2023-03-08
2775,364,dashboard_export,7,4,2023-01-26
2776,312,dashboard_export,7,30,2023-06-15
2777,315,chat_completion,1,49,2023-05-28
2778,1,dashboard_export,2,44,2023-06-25
2779,256,chat_completion,5,3,2023-01-20
2780,326,code_assist,3,33,2023-02-23
2781,11,chat_completion,2,43,2023-04-25
2782,194,code_assist,6,21,2023-01-05
2783,142,code_assist,1,24,2023-04-23
2784,479,code_assist,3,9,2023-06-23
2785,98,data_insights,5,26,2023-03-02
2786,353,data_insights,4,4,2023-03-22
2787,160,chat_completion,6,27,2023-06-25
2788,179,chat_completion,5,47,2023-04-21
2789,334,dashboard_export,5,38,2023-03-01
2790,134,data_insights,6,49,2023-04-10
2791,42,dashboard_export,0,47,2023-03-11
2792,292,dashboard_export,2,36,2023-05-02
2793,119,dashboard_export,4,10,2023-01-10
2794,97,data_insights,5,48,2023-06-26
2795,204,data_insights,5,11,2023-02-21
2796,281,data_insights,5,17,2023-04-11
2797,459,chat_completion,6,41,2023-02-16
2798,376,code_assist,2,29,2023-06-29
2799,259,dashboard_export,6,32,2023-01-15
2800,75,dashboard_export,3,9,2023-04-11
2801,342,chat_completion,7,14,2023-05-23
2802,317,code_assist,5,4,2023-01-20
2803,422,dashboard_export,5,32,2023-01-30
2804,351,dashboard_export,4,41,2023-02-19
2805,396,code_assist,8,22,2023-02-14
2806,150,chat_completion,5,43,2023-01-08
2807,111,dashboard_export,5,36,2023-06-20
2808,26,data_insights,5,6,2023-05-05
2809,107,chat_completion,2,13,2023-03-29
2810,429,code_assist,5,18,2023-03-08
2811,52,data_insights,3,1,2023-06-20
2812,435,data_insights,5,27,2023-04-17
2813,458,chat_completion,3,30,2023-01-13
2814,76,chat_completion,7,46,2023-01-28
2815,363,dashboard_export,6,44,2023-03-22
2816,412,dashboard_export,6,42,2023-04-07
2817,499,dashboard_export,6,12,2023-03-23
2818,441,dashboard_export,5,37,2023-01-06
2819,117,code_assist,7,19,2023-01-27
2820,132,dashboard_export,4,15,2023-01-16
2821,297,dashboard_export,4,7,2023-01-17
2822,173,data_insights,7,7,2023-05-29
2823,260,data_insights,7,19,2023-06-21
2824,441,code_assist,3,34,2023-04-03
2825,99,code_assist,2,31,2023-06-03
2826,246,dashboard_export,12,9,2023-04-15
2827,216,code_assist,2,5,2023-02-06
2828,161,chat_completion,8,18,2023-03-29
2829,119,code_assist,2,39,2023-03-15
2830,111,code_assist,5,15,2023-04-03
2831,100,chat_completion,4,40,2023-03-30
2832,24,data_insights,5,5,2023-01-21
2833,449,chat_completion,6,33,2023-04-03
2834,125,data_insights,8,42,2023-01-24
2835,274,code_assist,8,39,2023-05-09
2836,472,code_assist,10,5,2023-03-11
2837,19,data_insights,10,23,2023-06-02
2838,349,dashboard_export,8,40,2023-06-15
2839,475,data_insights,9,29,2023-05-30
2840,351,chat_completion,5,15,2023-02-03
2841,32,chat_completion,3,32,2023-04-07
2842,42,dashboard_export,4,28,2023-05-13
2843,158,code_assist,7,6,2023-06-18
2844,302,data_insights,6,27,2023-01-17
2845,444,data_insights,6,40,2023-02-23
2846,275,chat_completion,4,10,2023-01-23
2847,127,dashboard_export,4,1,2023-02-14
2848,168,code_assist,5,43,2023-01-04
2849,105,code_assist,3,21,2023-05-02
2850,26,code_assist,2,24,2023-01-18
2851,485,data_insights,7,30,2023-04-15
2852,397,chat_completion,2,18,2023-06-15
2853,143,dashboard_export,7,23,2023-01-24
2854,469,code_assist,6,44,2023-01-24
2855,42,data_insights,4,37,2023-05-30
2856,208,dashboard_export,4,1,2023-02-19
2857,145,code_assist,2,22,2023-02-15
2858,425,code_assist,8,40,2023-06-09
2859,326,chat_completion,5,33,2023-02-04
2860,358,code_assist,5,27,2023-02-01
2861,296,dashboard_export,9,31,2023-04-25
2862,116,dashboard_export,2,21,2023-04-16
2863,271,data_insights,5,25,2023-06-28
2864,461,data_insights,4,46,2023-01-28
2865,40,chat_completion,5,50,2023-01-26
2866,219,dashboard_export,3,29,2023-03-24
2867,115,data_insights,6,48,2023-04-21
2868,7,dashboard_export,3,14,2023-04-07
2869,301,chat_completion,5,26,2023-02-06
2870,266,data_insights,4,21,2023-04-19
2871,55,data_insights,7,38,2023-06-22
2872,57,dashboard_export,3,32,2023-05-28
2873,338,chat_completion,4,40,2023-02-18
2874,220,chat_completion,7,21,2023-03-19
2875,200,dashboard_export,3,49,2023-04-25
2876,497,dashboard_export,5,4,2023-06-23
2877,378,dashboard_export,5,50,2023-01-09
2878,373,data_insights,4,23,2023-02-11
2879,55,chat_completion,1,34,2023-02-25
2880,100,dashboard_export,5,1,2023-02-16
2881,473,code_assist,4,6,2023-05-16
2882,28,code_assist,7,1,2023-03-02
2883,94,code_assist,4,12,2023-01-30
2884,155,code_assist,5,9,2023-03-10
2885,157,chat_completion,2,24,2023-03-17
2886,355,dashboard_export,3,21,2023-05-18
2887,57,data_insights,4,11,2023-02-05
2888,197,data_insights,8,43,2023-04-27
2889,390,data_insights,3,22,2023-03-23
2890,384,data_insights,9,45,2023-05-08
2891,483,dashboard_export,2,15,2023-06-14
2892,197,code_assist,1,38,2023-02-08
2893,344,chat_completion,7,2,2023-06-18
2894,482,data_insights,6,16,2023-01-18
2895,410,data_insights,4,48,2023-05-30
2896,474,dashboard_export,5,10,2023-05-24
2897,332,chat_completion,6,14,2023-02-09
2898,104,chat_completion,2,11,2023-02-18
2899,176,data_insights,11,28,2023-05-11
2900,397,dashboard_export,6,23,2023-02-07
2901,414,data_insights,6,21,2023-01-12
2902,287,data_insights,5,38,2023-04-13
2903,302,chat_completion,3,14,2023-05-06
2904,204,chat_completion,6,12,2023-04-14
2905,202,dashboard_export,6,36,2023-02-12
2906,266,dashboard_export,4,15,2023-04-04
2907,376,code_assist,3,13,2023-05-30
2908,379,dashboard_export,7,10,2023-06-18
2909,271,dashboard_export,7,8,2023-05-14
2910,157,dashboard_export,3,17,2023-06-17
2911,390,dashboard_export,6,4,2023-05-21
2912,195,data_insights,3,35,2023-01-15
2913,391,data_insights,6,11,2023-01-08
2914,342,chat_completion,5,25,2023-04-18
2915,73,code_assist,7,8,2023-02-23
2916,71,chat_completion,3,38,2023-06-14
2917,267,dashboard_export,4,4,2023-06-29
2918,277,code_assist,9,45,2023-04-09
2919,268,data_insights,5,2,2023-05-28
2920,348,code_assist,6,46,2023-02-02
2921,182,dashboard_export,4,13,2023-06-28
2922,336,code_assist,4,16,2023-01-27
2923,399,data_insights,3,17,2023-02-12
2924,248,code_assist,1,27,2023-05-31
2925,479,dashboard_export,7,48,2023-05-02
2926,100,dashboard_export,2,44,2023-05-14
2927,369,dashboard_export,3,2,2023-02-24
2928,185,code_assist,7,33,2023-06-01
2929,220,chat_completion,9,6,2023-06-04
2930,360,data_insights,4,29,2023-02-18
2931,311,data_insights,10,28,2023-04-14
2932,311,chat_completion,12,28,2023-04-14
2933,119,code_assist,11,4,2023-05-27
2934,132,chat_completion,3,32,2023-04-21
2935,246,data_insights,7,22,2023-03-12
2936,8,chat_completion,6,9,2023-05-11
2937,321,dashboard_export,5,40,2023-03-08
2938,119,code_assist,3,48,2023-04-09
2939,92,data_insights,2,10,2023-06-08
2940,467,code_assist,5,13,2023-02-27
2941,258,dashboard_export,2,24,2023-06-10
2942,197,dashboard_export,4,30,2023-06-22
2943,444,data_insights,9,14,2023-03-16
2944,154,dashboard_export,3,41,2023-04-16
2945,170,chat_completion,8,12,2023-06-16
2946,435,dashboard_export,4,23,2023-06-12
2947,212,dashboard_export,7,14,2023-02-13
2948,307,code_assist,5,32,2023-05-17
2949,266,dashboard_export,5,50,2023-01-01
2950,28,chat_completion,6,4,2023-02-28
2951,399,dashboard_export,6,16,2023-06-20
2952,192,dashboard_export,3,29,2023-06-10
2953,446,chat_completion,4,42,2023-06-11
2954,186,data_insights,4,43,2023-05-10
2955,264,chat_completion,4,32,2023-03-19
2956,196,code_assist,6,17,2023-03-10
2957,163,data_insights,7,18,2023-06-22
2958,108,code_assist,4,47,2023-05-12
2959,432,dashboard_export,4,12,2023-01-04
2960,154,data_insights,5,36,2023-03-24
2961,399,dashboard_export,4,21,2023-05-01
2962,76,code_assist,5,45,2023-01-01
2963,242,code_assist,7,45,2023-01-03
2964,359,dashboard_export,3,13,2023-01-31
2965,398,dashboard_export,5,12,2023-06-27
2966,215,dashboard_export,7,48,2023-04-11
2967,299,dashboard_export,1,38,2023-03-02
2968,247,code_assist,7,7,2023-04-28
2969,178,dashboard_export,8,30,2023-06-18
2970,242,data_insights,6,31,2023-05-08
2971,122,dashboard_export,6,29,2023-02-07
2972,185,dashboard_export,0,44,2023-04-05
2973,136,dashboard_export,9,24,2023-03-15
2974,465,code_assist,7,49,2023-06-05
2975,366,dashboard_export,1,27,2023-01-07
2976,21,dashboard_export,7,31,2023-01-15
2977,240,data_insights,4,38,2023-02-04
2978,317,chat_completion,6,16,2023-02-02
2979,451,data_insights,5,39,2023-02-17
2980,46,chat_completion,5,38,2023-06-29
2981,141,code_assist,6,3,2023-02-27
2982,89,code_assist,5,50,2023-05-08
2983,289,dashboard_export,7,22,2023-05-07
2984,241,data_insights,8,22,2023-05-08
2985,348,data_insights,5,18,2023-04-01
2986,125,chat_completion,5,48,2023-01-05
2987,137,chat_completion,6,33,2023-05-21
2988,151,dashboard_export,6,27,2023-03-02
2989,101,code_assist,8,34,2023-04-10
2990,319,dashboard_export,7,12,2023-01-12
2991,270,dashboard_export,5,17,2023-01-14
2992,238,code_assist,8,32,2023-03-27
2993,229,code_assist,4,43,2023-01-26
2994,56,chat_completion,6,27,2023-04-03
2995,224,chat_completion,3,44,2023-04-16
2996,335,dashboard_export,4,33,2023-03-09
2997,36,dashboard_export,4,44,2023-03-02
2998,296,dashboard_export,6,35,2023-03-21
2999,326,chat_completion,8,27,2023-05-02
3000,269,data_insights,6,49,2023-04-15
3001,152,data_insights,8,41,2023-02-22
3002,293,data_insights,6,27,2023-04-10
3003,227,code_assist,4,30,2023-04-13
3004,27,code_assist,5,36,2023-03-01
3005,389,dashboard_export,5,39,2023-05-11
3006,409,dashboard_export,6,14,2023-06-10
3007,424,dashboard_export,4,6,2023-05-03
3008,303,data_insights,7,16,2023-03-25
3009,287,chat_completion,7,9,2023-02-24
3010,490,code_assist,4,5,2023-03-28
3011,56,chat_completion,1,8,2023-04-13
3012,188,code_assist,9,33,2023-06-23
3013,278,dashboard_export,5,36,2023-05-24
3014,300,dashboard_export,2,11,2023-04-05
3015,341,code_assist,4,13,2023-03-02
3016,187,chat_completion,6,1,2023-05-08
3017,346,data_insights,6,45,2023-04-05
3018,356,data_insights,4,7,2023-02-27
3019,54,dashboard_export,9,28,2023-05-18
3020,163,data_insights,8,18,2023-04-15
3021,207,dashboard_export,6,9,2023-02-26
3022,246,code_assist,6,38,2023-01-01
3023,495,chat_completion,3,14,2023-01-25
3024,36,dashboard_export,5,13,2023-02-23
3025,124,chat_completion,2,25,2023-01-13
3026,371,chat_completion,5,17,2023-03-21
3027,404,data_insights,3,42,2023-04-29
3028,153,chat_completion,6,15,2023-05-28
3029,124,chat_completion,5,10,2023-05-17
3030,142,dashboard_export,3,45,2023-04-14
3031,40,chat_completion,5,14,2023-01-29
3032,265,dashboard_export,6,13,2023-02-03
3033,466,chat_completion,4,19,2023-02-16
3034,196,code_assist,7,4,2023-04-21
3035,351,dashboard_export,10,7,2023-06-07
3036,216,code_assist,1,37,2023-04-20
3037,415,chat_completion,5,18,2023-03-23
3038,184,dashboard_export,7,14,2023-04-24
3039,207,dashboard_export,3,34,2023-06-25
3040,62,data_insights,2,27,2023-02-02
3041,71,dashboard_export,6,40,2023-04-28
3042,410,data_insights,8,46,2023-03-15
3043,495,code_assist,7,15,2023-01-01
3044,496,dashboard_export,4,16,2023-04-27
3045,322,dashboard_export,8,25,2023-04-06
3046,378,code_assist,5,6,2023-02-04
3047,185,chat_completion,7,25,2023-01-24
3048,52,dashboard_export,5,14,2023-01-31
3049,72,code_assist,8,50,2023-04-03
3050,157,chat_completion,9,29,2023-02-24
3051,213,code_assist,6,10,2023-06-16
3052,33,data_insights,5,43,2023-02-27
3053,484,dashboard_export,5,1,2023-06-17
3054,207,chat_completion,8,14,2023-06-22
3055,184,data_insights,4,30,2023-03-18
3056,491,data_insights,3,42,2023-05-11
3057,346,data_insights,6,11,2023-04-15
3058,27,code_assist,7,36,2023-03-23
3059,108,chat_completion,5,20,2023-01-21
3060,441,code_assist,9,37,2023-04-27
3061,277,dashboard_export,1,41,2023-02-03
3062,294,chat_completion,1,16,2023-02-02
3063,42,data_insights,7,14,2023-02-01
3064,156,dashboard_export,4,41,2023-03-21
3065,328,chat_completion,3,16,2023-03-04
3066,147,data_insights,8,45,2023-04-26
3067,300,data_insights,4,1,2023-06-14
3068,429,code_assist,3,10,2023-03-02
3069,135,chat_completion,3,14,2023-01-22
3070,154,dashboard_export,7,39,2023-01-22
3071,4,code_assist,3,16,2023-04-20
3072,61,dashboard_export,6,27,2023-01-25
3073,175,data_insights,5,27,2023-01-10
3074,378,dashboard_export,11,18,2023-03-15
3075,430,chat_completion,2,38,2023-01-16
3076,132,chat_completion,9,50,2023-03-03
3077,323,data_insights,1,29,2023-04-16
3078,117,code_assist,4,44,2023-04-19
3079,378,dashboard_export,5,14,2023-06-17
3080,63,data_insights,8,17,2023-05-08
3081,106,data_insights,6,2,2023-02-06
3082,444,code_assist,2,17,2023-04-05
3083,74,dashboard_export,2,38,2023-02-17
3084,152,dashboard_export,3,41,2023-05-28
3085,350,dashboard_export,9,39,2023-02-24
3086,334,code_assist,4,2,2023-03-31
3087,379,data_insights,5,23,2023-04-02
3088,213,code_assist,6,11,2023-05-27
3089,220,chat_completion,4,29,2023-06-08
3090,180,dashboard_export,1,19,2023-05-22
3091,148,dashboard_export,5,31,2023-06-02
3092,340,data_insights,4,39,2023-05-09
3093,332,code_assist,8,26,2023-06-08
3094,410,data_insights,2,37,2023-03-08
3095,295,code_assist,7,5,2023-06-13
3096,428,chat_completion,7,6,2023-05-08
3097,497,data_insights,4,16,2023-05-24
3098,494,chat_completion,4,37,2023-05-25
3099,397,data_insights,3,11,2023-03-03
3100,428,dashboard_export,6,33,2023-05-19
3101,353,dashboard_export,2,12,2023-04-16
3102,211,dashboard_export,7,23,2023-02-27
3103,371,dashboard_export,9,12,2023-02-09
3104,108,dashboard_export,6,27,2023-02-02
3105,51,code_assist,4,35,2023-06-03
3106,86,chat_completion,8,5,2023-05-19
3107,209,code_assist,5,46,2023-01-31
3108,155,code_assist,3,11,2023-06-04
