usage_id,account_id,event_date,feature_name,events_count,active_users
2472,206,2023-05-22,chat_completion,4,48
2473,263,2023-04-26,data_insights,5,42
2474,112,2023-04-23,dashboard_export,4,1
2475,201,2023-05-03,code_assist,12,19
2476,391,2023-01-26,chat_completion,6,24
2477,446,2023-01-25,chat_completion,5,29
2478,442,2023-03-28,chat_completion,3,40
2479,91,2023-06-12,data_insights,3,12
2480,430,2023-01-11,dashboard_export,4,46
2481,328,2023-04-27,code_assist,6,15
2482,158,2023-02-16,chat_completion,6,33
2483,182,2023-05-21,data_insights,4,35
2484,303,2023-03-11,chat_completion,4,47
2485,162,2023-02-06,dashboard_export,3,49
2486,10,2023-05-24,data_insights,5,13
2487,386,2023-02-14,dashboard_export,6,48
2488,230,2023-04-22,dashboard_export,4,40
2489,244,2023-02-28,code_assist,8,3
2490,87,2023-04-14,code_assist,6,49
2491,48,2023-03-24,data_insights,3,34
2492,392,2023-06-14,dashboard_export,4,17
2493,190,2023-03-10,data_insights,5,3
2494,32,2023-02-05,chat_completion,5,23
2495,442,2023-02-02,code_assist,3,36
2496,268,2023-02-28,code_assist,8,34
2497,354,2023-04-12,dashboard_export,4,12
2498,293,2023-06-28,dashboard_export,5,6
2499,30,2023-04-19,code_assist,2,11
2500,21,2023-01-23,data_insights,5,2
2501,199,2023-01-06,code_assist,11,31
2502,125,2023-05-07,code_assist,2,14
2503,127,2023-04-29,chat_completion,5,9
2504,337,2023-01-30,chat_completion,4,32
2505,114,2023-06-16,dashboard_export,4,13
2506,439,2023-05-30,chat_completion,4,45
2507,32,2023-02-06,code_assist,8,1
2508,443,2023-05-26,chat_completion,4,35
2509,79,2023-02-24,code_assist,7,27
2510,314,2023-01-25,chat_completion,2,26
2511,172,2023-06-02,dashboard_export,6,14
2512,245,2023-03-01,dashboard_export,2,15
2513,358,2023-03-10,data_insights,3,37
2514,252,2023-04-08,data_insights,10,30
2515,57,2023-01-27,chat_completion,0,39
2516,109,2023-02-27,dashboard_export,6,40
2517,460,2023-05-09,chat_completion,4,46
2518,51,2023-05-26,data_insights,4,32
2519,261,2023-04-06,code_assist,5,19
2520,116,2023-05-04,dashboard_export,2,47
2521,381,2023-05-09,code_assist,8,43
2522,243,2023-05-27,dashboard_export,2,40
2523,166,2023-05-17,dashboard_export,8,24
2524,76,2023-01-23,code_assist,5,15
2525,384,2023-06-12,dashboard_export,8,12
2526,365,2023-05-13,code_assist,8,41
2527,451,2023-03-27,data_insights,3,44
2528,222,2023-06-28,chat_completion,7,40
2529,51,2023-06-27,code_assist,1,10
2530,119,2023-03-31,data_insights,2,36
2531,186,2023-01-11,data_insights,6,40
2532,299,2023-05-06,code_assist,10,26
2533,337,2023-03-13,code_assist,2,12
2534,452,2023-02-07,chat_completion,2,15
2535,464,2023-06-28,code_assist,1,41
2536,345,2023-05-20,chat_completion,2,25
2537,245,2023-06-18,chat_completion,3,6
2538,466,2023-04-08,dashboard_export,3,7
2539,327,2023-01-01,code_assist,6,7
2540,279,2023-06-21,code_assist,6,33
2541,204,2023-03-29,dashboard_export,4,1
2542,246,2023-02-12,chat_completion,10,29
2543,306,2023-06-07,chat_completion,6,35
2544,141,2023-03-04,chat_completion,10,3
2545,285,2023-04-17,data_insights,3,48
2546,5,2023-05-26,chat_completion,6,29
2547,468,2023-03-11,code_assist,2,20
2548,78,2023-01-01,code_assist,1,23
2549,311,2023-06-24,code_assist,4,26
2550,7,2023-04-15,data_insights,3,37
2551,84,2023-02-12,chat_completion,9,35
2552,70,2023-03-20,dashboard_export,4,7
2553,253,2023-05-27,code_assist,4,50
2554,484,2023-01-30,data_insights,3,24
2555,472,2023-05-08,chat_completion,1,13
2556,184,2023-04-06,data_insights,4,46
2557,353,2023-02-07,chat_completion,2,39
2558,173,2023-04-05,dashboard_export,4,9
2559,134,2023-05-16,chat_completion,6,22
2560,213,2023-05-08,dashboard_export,6,48
2561,406,2023-05-31,dashboard_export,3,29
2562,446,2023-01-21,dashboard_export,5,42
2563,338,2023-04-12,dashboard_export,9,17
2564,5,2023-01-04,chat_completion,10,24
2565,204,2023-02-25,code_assist,1,15
2566,66,2023-06-04,data_insights,5,29
2567,48,2023-04-09,chat_completion,1,35
2568,368,2023-02-09,data_insights,4,47
2569,19,2023-03-25,code_assist,3,13
2570,9,2023-04-25,data_insights,7,24
2571,493,2023-03-17,code_assist,10,24
2572,161,2023-01-03,data_insights,4,8
2573,313,2023-01-18,code_assist,4,21
2574,63,2023-05-27,code_assist,2,34
2575,108,2023-03-24,code_assist,9,7
2576,4,2023-05-24,code_assist,6,22
2577,134,2023-04-05,code_assist,14,45
2578,312,2023-04-27,chat_completion,5,10
2579,140,2023-04-05,code_assist,6,30
2580,391,2023-06-21,data_insights,4,26
2581,358,2023-02-17,data_insights,7,21
2582,432,2023-05-29,code_assist,6,12
2583,163,2023-01-10,dashboard_export,7,9
2584,189,2023-02-15,data_insights,6,34
2585,379,2023-01-18,data_insights,4,43
2586,225,2023-03-07,code_assist,3,34
2587,452,2023-03-17,code_assist,10,43
2588,283,2023-05-31,chat_completion,5,21
2589,271,2023-03-20,code_assist,2,37
2590,75,2023-06-20,dashboard_export,7,27
2591,17,2023-02-07,chat_completion,8,27
2592,303,2023-02-03,dashboard_export,2,10
2593,416,2023-05-20,dashboard_export,5,2
2594,268,2023-04-03,dashboard_export,10,9
2595,276,2023-04-10,chat_completion,6,2
2596,30,2023-01-20,data_insights,4,45
2597,75,2023-02-11,code_assist,5,2
2598,379,2023-03-19,chat_completion,4,29
2599,141,2023-04-17,dashboard_export,3,17
2600,352,2023-05-01,code_assist,6,24
2601,127,2023-01-17,chat_completion,2,35
2602,105,2023-03-26,dashboard_export,3,33
2603,347,2023-01-15,chat_completion,4,26
2604,490,2023-05-08,data_insights,5,31
2605,308,2023-05-03,dashboard_export,5,37
2606,210,2023-04-21,code_assist,2,21
2607,451,2023-02-14,dashboard_export,2,26
2608,326,2023-01-18,chat_completion,2,35
2609,217,2023-01-18,dashboard_export,6,42
2610,438,2023-05-25,data_insights,6,10
2611,110,2023-05-25,dashboard_export,5,31
2612,413,2023-06-15,chat_completion,7,38
2613,89,2023-02-17,code_assist,4,48
2614,118,2023-01-17,chat_completion,4,39
2615,214,2023-04-26,dashboard_export,4,39
2616,308,2023-01-22,dashboard_export,1,8
2617,269,2023-01-06,code_assist,3,29
2618,115,2023-04-01,data_insights,4,28
2619,177,2023-02-02,dashboard_export,5,19
2620,313,2023-05-06,dashboard_export,9,10
2621,366,2023-02-04,chat_completion,4,11
2622,97,2023-06-28,code_assist,6,20
2623,102,2023-01-14,code_assist,5,43
2624,409,2023-02-03,code_assist,3,24
2625,210,2023-05-22,data_insights,10,12
2626,252,2023-01-26,chat_completion,3,23
2627,334,2023-05-18,dashboard_export,5,16
2628,152,2023-05-10,dashboard_export,6,35
2629,8,2023-02-03,chat_completion,8,9
2630,432,2023-04-22,dashboard_export,4,13
2631,477,2023-05-06,data_insights,4,42
2632,392,2023-02-24,data_insights,5,13
2633,305,2023-03-13,data_insights,9,46
2634,372,2023-02-20,data_insights,5,31
2635,77,2023-04-23,dashboard_export,3,35
2636,188,2023-02-17,code_assist,4,7
2637,36,2023-06-11,data_insights,7,28
2638,270,2023-05-17,data_insights,3,4
2639,147,2023-05-25,code_assist,5,44
2640,18,2023-04-11,code_assist,3,11
2641,256,2023-05-07,chat_completion,7,38
2642,214,2023-06-03,code_assist,6,16
2643,486,2023-04-22,dashboard_export,2,25
2644,443,2023-03-29,code_assist,5,27
2645,460,2023-03-31,dashboard_export,3,15
2646,291,2023-06-25,chat_completion,3,33
2647,12,2023-06-22,data_insights,4,44
2648,124,2023-05-28,code_assist,7,16
2649,408,2023-06-18,code_assist,5,12
2650,422,2023-03-26,code_assist,4,13
2651,317,2023-04-18,code_assist,7,34
2652,302,2023-05-17,dashboard_export,4,5
2653,484,2023-03-26,code_assist,3,14
2654,493,2023-02-20,dashboard_export,2,31
2655,66,2023-03-15,data_insights,4,43
2656,88,2023-03-12,code_assist,3,35
2657,149,2023-02-10,data_insights,5,3
2658,178,2023-02-22,dashboard_export,6,20
2659,87,2023-03-07,code_assist,2,8
2660,334,2023-01-03,chat_completion,9,20
2661,291,2023-01-29,chat_completion,1,19
2662,70,2023-06-07,dashboard_export,4,23
2663,24,2023-04-27,data_insights,4,11
2664,491,2023-01-25,chat_completion,4,18
2665,496,2023-05-06,dashboard_export,2,22
2666,69,2023-05-14,dashboard_export,3,10
2667,41,2023-02-02,code_assist,3,46
2668,1,2023-06-08,code_assist,4,35
2669,115,2023-05-08,chat_completion,5,48
2670,59,2023-05-10,dashboard_export,3,6
2671,128,2023-05-31,chat_completion,11,20
2672,116,2023-01-23,chat_completion,5,47
2673,355,2023-01-06,chat_completion,7,38
2674,73,2023-04-02,chat_completion,4,34
2675,217,2023-04-14,chat_completion,5,24
2676,2,2023-03-14,dashboard_export,6,1
2677,172,2023-02-25,chat_completion,7,34
2678,366,2023-03-18,chat_completion,2,34
2679,105,2023-04-02,data_insights,2,41
2680,290,2023-03-02,data_insights,6,18
2681,53,2023-02-27,data_insights,5,42
2682,484,2023-05-21,chat_completion,7,21
2683,107,2023-02-04,chat_completion,5,15
2684,471,2023-04-11,data_insights,4,16
2685,95,2023-06-25,chat_completion,8,47
2686,429,2023-01-05,data_insights,4,38
2687,304,2023-01-03,data_insights,10,45
2688,393,2023-06-08,dashboard_export,3,22
2689,325,2023-04-17,chat_completion,8,8
2690,130,2023-04-18,dashboard_export,8,3
2691,399,2023-01-19,code_assist,8,1
2692,472,2023-06-19,code_assist,2,41
2693,52,2023-06-12,code_assist,9,24
2694,465,2023-02-23,data_insights,5,28
2695,136,2023-03-14,chat_completion,6,18
2696,95,2023-01-15,data_insights,12,38
2697,120,2023-02-04,chat_completion,3,27
2698,469,2023-02-21,data_insights,6,47
2699,250,2023-04-10,chat_completion,2,32
2700,100,2023-04-12,data_insights,4,34
2701,108,2023-03-18,data_insights,2,47
2702,471,2023-05-10,chat_completion,0,9
2703,111,2023-02-16,code_assist,6,24
2704,487,2023-04-10,code_assist,5,42
2705,56,2023-01-25,chat_completion,3,38
2706,269,2023-04-26,data_insights,3,46
2707,14,2023-02-15,data_insights,8,38
2708,32,2023-01-06,data_insights,5,26
2709,355,2023-05-10,dashboard_export,5,20
2710,475,2023-04-20,code_assist,4,7
2711,343,2023-06-29,data_insights,4,15
2712,315,2023-02-02,code_assist,4,7
2713,410,2023-01-01,data_insights,6,23
2714,406,2023-02-07,dashboard_export,2,40
2715,185,2023-01-06,data_insights,4,29
2716,64,2023-06-12,data_insights,3,31
2717,425,2023-06-09,code_assist,9,34
2718,205,2023-01-21,chat_completion,4,23
2719,280,2023-05-19,data_insights,8,15
2720,318,2023-05-20,chat_completion,6,32
2721,313,2023-04-10,code_assist,10,37
2722,249,2023-06-14,dashboard_export,8,20
2723,166,2023-04-27,chat_completion,9,29
2724,51,2023-02-02,chat_completion,8,20
2725,101,2023-01-10,data_insights,5,20
2726,308,2023-06-11,data_insights,6,48
2727,450,2023-02-06,data_insights,3,7
2728,358,2023-06-06,data_insights,4,34
2729,391,2023-04-02,chat_completion,4,1
2730,230,2023-05-01,chat_completion,1,34
2731,276,2023-03-12,code_assist,9,15
2732,68,2023-02-15,data_insights,5,3
2733,164,2023-04-15,code_assist,5,3
2734,408,2023-05-08,chat_completion,4,11
2735,355,2023-06-06,chat_completion,4,24
2736,157,2023-01-04,code_assist,7,30
2737,395,2023-06-09,chat_completion,11,39
2738,373,2023-03-05,chat_completion,6,18
2739,83,2023-05-13,dashboard_export,2,33
2740,47,2023-04-05,chat_completion,7,31
2741,272,2023-05-27,chat_completion,5,41
2742,70,2023-04-20,data_insights,2,2
2743,206,2023-04-21,dashboard_export,0,9
2744,124,2023-01-25,code_assist,10,33
2745,368,2023-04-09,chat_completion,3,21
2746,175,2023-05-12,data_insights,10,16
2747,287,2023-02-03,code_assist,4,4
2748,265,2023-02-26,code_assist,7,21
2749,141,2023-02-24,chat_completion,8,37
2750,427,2023-03-12,data_insights,2,10
2751,24,2023-03-20,chat_completion,8,2
2752,103,2023-03-14,data_insights,3,22
2753,330,2023-01-11,chat_completion,4,18
2754,306,2023-06-25,code_assist,3,35
2755,170,2023-03-26,data_insights,8,27
2756,159,2023-06-07,dashboard_export,3,14
2757,249,2023-03-10,code_assist,5,11
2758,270,2023-02-01,dashboard_export,8,21
2759,144,2023-04-24,data_insights,3,28
2760,333,2023-05-13,data_insights,7,25
2761,282,2023-05-15,code_assist,4,27
2762,200,2023-01-30,code_assist,7,5
2763,152,2023-02-13,dashboard_export,4,8
2764,380,2023-06-02,code_assist,4,45
2765,203,2023-05-16,code_assist,6,40
2766,246,2023-06-14,code_assist,5,3
2767,18,2023-06-22,data_insights,5,8
2768,105,2023-04-01,code_assist,6,10
2769,258,2023-06-29,chat_completion,7,38
2770,234,2023-04-12,code_assist,3,45
2771,375,2023-02-02,chat_completion,4,31
2772,189,2023-03-03,code_assist,5,20
2773,478,2023-06-29,chat_completion,6,47
2774,61,2023-03-08,data_insights,2,37
2775,364,2023-01-26,dashboard_export,7,4
2776,312,2023-06-15,dashboard_export,7,30
2777,315,2023-05-28,chat_completion,1,49
2778,1,2023-06-25,dashboard_export,2,44
2779,256,2023-01-20,chat_completion,5,3
2780,326,2023-02-23,code_assist,3,33
2781,11,2023-04-25,chat_completion,2,43
2782,194,2023-01-05,code_assist,6,21
2783,142,2023-04-23,code_assist,1,24
2784,479,2023-06-23,code_assist,3,9
2785,98,2023-03-02,data_insights,5,26
2786,353,2023-03-22,data_insights,4,4
2787,160,2023-06-25,chat_completion,6,27
2788,179,2023-04-21,chat_completion,5,47
2789,334,2023-03-01,dashboard_export,5,38
2790,134,2023-04-10,data_insights,6,49
2791,42,2023-03-11,dashboard_export,0,47
2792,292,2023-05-02,dashboard_export,2,36
2793,119,2023-01-10,dashboard_export,4,10
2794,97,2023-06-26,data_insights,5,48
2795,204,2023-02-21,data_insights,5,11
2796,281,2023-04-11,data_insights,5,17
2797,459,2023-02-16,chat_completion,6,41
2798,376,2023-06-29,code_assist,2,29
2799,259,2023-01-15,dashboard_export,6,32
2800,75,2023-04-11,dashboard_export,3,9
2801,342,2023-05-23,chat_completion,7,14
2802,317,2023-01-20,code_assist,5,4
2803,422,2023-01-30,dashboard_export,5,32
2804,351,2023-02-19,dashboard_export,4,41
2805,396,2023-02-14,code_assist,8,22
2806,150,2023-01-08,chat_completion,5,43
2807,111,2023-06-20,dashboard_export,5,36
2808,26,2023-05-05,data_insights,5,6
2809,107,2023-03-29,chat_completion,2,13
2810,429,2023-03-08,code_assist,5,18
2811,52,2023-06-20,data_insights,3,1
2812,435,2023-04-17,data_insights,5,27
2813,458,2023-01-13,chat_completion,3,30
2814,76,2023-01-28,chat_completion,7,46
2815,363,2023-03-22,dashboard_export,6,44
2816,412,2023-04-07,dashboard_export,6,42
2817,499,2023-03-23,dashboard_export,6,12
2818,441,2023-01-06,dashboard_export,5,37
2819,117,2023-01-27,code_assist,7,19
2820,132,2023-01-16,dashboard_export,4,15
2821,297,2023-01-17,dashboard_export,4,7
2822,173,2023-05-29,data_insights,7,7
2823,260,2023-06-21,data_insights,7,19
2824,441,2023-04-03,code_assist,3,34
2825,99,2023-06-03,code_assist,2,31
2826,246,2023-04-15,dashboard_export,12,9
2827,216,2023-02-06,code_assist,2,5
2828,161,2023-03-29,chat_completion,8,18
2829,119,2023-03-15,code_assist,2,39
2830,111,2023-04-03,code_assist,5,15
2831,100,2023-03-30,chat_completion,4,40
2832,24,2023-01-21,data_insights,5,5
2833,449,2023-04-03,chat_completion,6,33
2834,125,2023-01-24,data_insights,8,42
2835,274,2023-05-09,code_assist,8,39
2836,472,2023-03-11,code_assist,10,5
2837,19,2023-06-02,data_insights,10,23
2838,349,2023-06-15,dashboard_export,8,40
2839,475,2023-05-30,data_insights,9,29
2840,351,2023-02-03,chat_completion,5,15
2841,32,2023-04-07,chat_completion,3,32
2842,42,2023-05-13,dashboard_export,4,28
2843,158,2023-06-18,code_assist,7,6
2844,302,2023-01-17,data_insights,6,27
2845,444,2023-02-23,data_insights,6,40
2846,275,2023-01-23,chat_completion,4,10
2847,127,2023-02-14,dashboard_export,4,1
2848,168,2023-01-04,code_assist,5,43
2849,105,2023-05-02,code_assist,3,21
2850,26,2023-01-18,code_assist,2,24
2851,485,2023-04-15,data_insights,7,30
2852,397,2023-06-15,chat_completion,2,18
2853,143,2023-01-24,dashboard_export,7,23
2854,469,2023-01-24,code_assist,6,44
2855,42,2023-05-30,data_insights,4,37
2856,208,2023-02-19,dashboard_export,4,1
2857,145,2023-02-15,code_assist,2,22
2858,425,2023-06-09,code_assist,8,40
2859,326,2023-02-04,chat_completion,5,33
2860,358,2023-02-01,code_assist,5,27
2861,296,2023-04-25,dashboard_export,9,31
2862,116,2023-04-16,dashboard_export,2,21
2863,271,2023-06-28,data_insights,5,25
2864,461,2023-01-28,data_insights,4,46
2865,40,2023-01-26,chat_completion,5,50
2866,219,2023-03-24,dashboard_export,3,29
2867,115,2023-04-21,data_insights,6,48
2868,7,2023-04-07,dashboard_export,3,14
2869,301,2023-02-06,chat_completion,5,26
2870,266,2023-04-19,data_insights,4,21
2871,55,2023-06-22,data_insights,7,38
2872,57,2023-05-28,dashboard_export,3,32
2873,338,2023-02-18,chat_completion,4,40
2874,220,2023-03-19,chat_completion,7,21
2875,200,2023-04-25,dashboard_export,3,49
2876,497,2023-06-23,dashboard_export,5,4
2877,378,2023-01-09,dashboard_export,5,50
2878,373,2023-02-11,data_insights,4,23
2879,55,2023-02-25,chat_completion,1,34
2880,100,2023-02-16,dashboard_export,5,1
2881,473,2023-05-16,code_assist,4,6
2882,28,2023-03-02,code_assist,7,1
2883,94,2023-01-30,code_assist,4,12
2884,155,2023-03-10,code_assist,5,9
2885,157,2023-03-17,chat_completion,2,24
2886,355,2023-05-18,dashboard_export,3,21
2887,57,2023-02-05,data_insights,4,11
2888,197,2023-04-27,data_insights,8,43
2889,390,2023-03-23,data_insights,3,22
2890,384,2023-05-08,data_insights,9,45
2891,483,2023-06-14,dashboard_export,2,15
2892,197,2023-02-08,code_assist,1,38
2893,344,2023-06-18,chat_completion,7,2
2894,482,2023-01-18,data_insights,6,16
2895,410,2023-05-30,data_insights,4,48
2896,474,2023-05-24,dashboard_export,5,10
2897,332,2023-02-09,chat_completion,6,14
2898,104,2023-02-18,chat_completion,2,11
2899,176,2023-05-11,data_insights,11,28
2900,397,2023-02-07,dashboard_export,6,23
2901,414,2023-01-12,data_insights,6,21
2902,287,2023-04-13,data_insights,5,38
2903,302,2023-05-06,chat_completion,3,14
2904,204,2023-04-14,chat_completion,6,12
2905,202,2023-02-12,dashboard_export,6,36
2906,266,2023-04-04,dashboard_export,4,15
2907,376,2023-05-30,code_assist,3,13
2908,379,2023-06-18,dashboard_export,7,10
2909,271,2023-05-14,dashboard_export,7,8
2910,157,2023-06-17,dashboard_export,3,17
2911,390,2023-05-21,dashboard_export,6,4
2912,195,2023-01-15,data_insights,3,35
2913,391,2023-01-08,data_insights,6,11
2914,342,2023-04-18,chat_completion,5,25
2915,73,2023-02-23,code_assist,7,8
2916,71,2023-06-14,chat_completion,3,38
2917,267,2023-06-29,dashboard_export,4,4
2918,277,2023-04-09,code_assist,9,45
2919,268,2023-05-28,data_insights,5,2
2920,348,2023-02-02,code_assist,6,46
2921,182,2023-06-28,dashboard_export,4,13
2922,336,2023-01-27,code_assist,4,16
2923,399,2023-02-12,data_insights,3,17
2924,248,2023-05-31,code_assist,1,27
2925,479,2023-05-02,dashboard_export,7,48
2926,100,2023-05-14,dashboard_export,2,44
2927,369,2023-02-24,dashboard_export,3,2
2928,185,2023-06-01,code_assist,7,33
2929,220,2023-06-04,chat_completion,9,6
2930,360,2023-02-18,data_insights,4,29
2931,311,2023-04-14,data_insights,10,28
2932,311,2023-04-14,chat_completion,12,28
2933,119,2023-05-27,code_assist,11,4
2934,132,2023-04-21,chat_completion,3,32
2935,246,2023-03-12,data_insights,7,22
2936,8,2023-05-11,chat_completion,6,9
2937,321,2023-03-08,dashboard_export,5,40
2938,119,2023-04-09,code_assist,3,48
2939,92,2023-06-08,data_insights,2,10
2940,467,2023-02-27,code_assist,5,13
2941,258,2023-06-10,dashboard_export,2,24
2942,197,2023-06-22,dashboard_export,4,30
2943,444,2023-03-16,data_insights,9,14
2944,154,2023-04-16,dashboard_export,3,41
2945,170,2023-06-16,chat_completion,8,12
2946,435,2023-06-12,dashboard_export,4,23
2947,212,2023-02-13,dashboard_export,7,14
2948,307,2023-05-17,code_assist,5,32
2949,266,2023-01-01,dashboard_export,5,50
2950,28,2023-02-28,chat_completion,6,4
2951,399,2023-06-20,dashboard_export,6,16
2952,192,2023-06-10,dashboard_export,3,29
2953,446,2023-06-11,chat_completion,4,42
2954,186,2023-05-10,data_insights,4,43
2955,264,2023-03-19,chat_completion,4,32
2956,196,2023-03-10,code_assist,6,17
2957,163,2023-06-22,data_insights,7,18
2958,108,2023-05-12,code_assist,4,47
2959,432,2023-01-04,dashboard_export,4,12
2960,154,2023-03-24,data_insights,5,36
2961,399,2023-05-01,dashboard_export,4,21
2962,76,2023-01-01,code_assist,5,45
2963,242,2023-01-03,code_assist,7,45
2964,359,2023-01-31,dashboard_export,3,13
2965,398,2023-06-27,dashboard_export,5,12
2966,215,2023-04-11,dashboard_export,7,48
2967,299,2023-03-02,dashboard_export,1,38
2968,247,2023-04-28,code_assist,7,7
2969,178,2023-06-18,dashboard_export,8,30
2970,242,2023-05-08,data_insights,6,31
2971,122,2023-02-07,dashboard_export,6,29
2972,185,2023-04-05,dashboard_export,0,44
2973,136,2023-03-15,dashboard_export,9,24
2974,465,2023-06-05,code_assist,7,49
2975,366,2023-01-07,dashboard_export,1,27
2976,21,2023-01-15,dashboard_export,7,31
2977,240,2023-02-04,data_insights,4,38
2978,317,2023-02-02,chat_completion,6,16
2979,451,2023-02-17,data_insights,5,39
2980,46,2023-06-29,chat_completion,5,38
2981,141,2023-02-27,code_assist,6,3
2982,89,2023-05-08,code_assist,5,50
2983,289,2023-05-07,dashboard_export,7,22
2984,241,2023-05-08,data_insights,8,22
2985,348,2023-04-01,data_insights,5,18
2986,125,2023-01-05,chat_completion,5,48
2987,137,2023-05-21,chat_completion,6,33
2988,151,2023-03-02,dashboard_export,6,27
2989,101,2023-04-10,code_assist,8,34
2990,319,2023-01-12,dashboard_export,7,12
2991,270,2023-01-14,dashboard_export,5,17
2992,238,2023-03-27,code_assist,8,32
2993,229,2023-01-26,code_assist,4,43
2994,56,2023-04-03,chat_completion,6,27
2995,224,2023-04-16,chat_completion,3,44
2996,335,2023-03-09,dashboard_export,4,33
2997,36,2023-03-02,dashboard_export,4,44
2998,296,2023-03-21,dashboard_export,6,35
2999,326,2023-05-02,chat_completion,8,27
3000,269,2023-04-15,data_insights,6,49
3001,152,2023-02-22,data_insights,8,41
3002,293,2023-04-10,data_insights,6,27
3003,227,2023-04-13,code_assist,4,30
3004,27,2023-03-01,code_assist,5,36
3005,389,2023-05-11,dashboard_export,5,39
3006,409,2023-06-10,dashboard_export,6,14
3007,424,2023-05-03,dashboard_export,4,6
3008,303,2023-03-25,data_insights,7,16
3009,287,2023-02-24,chat_completion,7,9
3010,490,2023-03-28,code_assist,4,5
3011,56,2023-04-13,chat_completion,1,8
3012,188,2023-06-23,code_assist,9,33
3013,278,2023-05-24,dashboard_export,5,36
3014,300,2023-04-05,dashboard_export,2,11
3015,341,2023-03-02,code_assist,4,13
3016,187,2023-05-08,chat_completion,6,1
3017,346,2023-04-05,data_insights,6,45
3018,356,2023-02-27,data_insights,4,7
3019,54,2023-05-18,dashboard_export,9,28
3020,163,2023-04-15,data_insights,8,18
3021,207,2023-02-26,dashboard_export,6,9
3022,246,2023-01-01,code_assist,6,38
3023,495,2023-01-25,chat_completion,3,14
3024,36,2023-02-23,dashboard_export,5,13
3025,124,2023-01-13,chat_completion,2,25
3026,371,2023-03-21,chat_completion,5,17
3027,404,2023-04-29,data_insights,3,42
3028,153,2023-05-28,chat_completion,6,15
3029,124,2023-05-17,chat_completion,5,10
3030,142,2023-04-14,dashboard_export,3,45
3031,40,2023-01-29,chat_completion,5,14
3032,265,2023-02-03,dashboard_export,6,13
3033,466,2023-02-16,chat_completion,4,19
3034,196,2023-04-21,code_assist,7,4
3035,351,2023-06-07,dashboard_export,10,7
3036,216,2023-04-20,code_assist,1,37
3037,415,2023-03-23,chat_completion,5,18
3038,184,2023-04-24,dashboard_export,7,14
3039,207,2023-06-25,dashboard_export,3,34
3040,62,2023-02-02,data_insights,2,27
3041,71,2023-04-28,dashboard_export,6,40
3042,410,2023-03-15,data_insights,8,46
3043,495,2023-01-01,code_assist,7,15
3044,496,2023-04-27,dashboard_export,4,16
3045,322,2023-04-06,dashboard_export,8,25
3046,378,2023-02-04,code_assist,5,6
3047,185,2023-01-24,chat_completion,7,25
3048,52,2023-01-31,dashboard_export,5,14
3049,72,2023-04-03,code_assist,8,50
3050,157,2023-02-24,chat_completion,9,29
3051,213,2023-06-16,code_assist,6,10
3052,33,2023-02-27,data_insights,5,43
3053,484,2023-06-17,dashboard_export,5,1
3054,207,2023-06-22,chat_completion,8,14
3055,184,2023-03-18,data_insights,4,30
3056,491,2023-05-11,data_insights,3,42
3057,346,2023-04-15,data_insights,6,11
3058,27,2023-03-23,code_assist,7,36
3059,108,2023-01-21,chat_completion,5,20
3060,441,2023-04-27,code_assist,9,37
3061,277,2023-02-03,dashboard_export,1,41
3062,294,2023-02-02,chat_completion,1,16
3063,42,2023-02-01,data_insights,7,14
3064,156,2023-03-21,dashboard_export,4,41
3065,328,2023-03-04,chat_completion,3,16
3066,147,2023-04-26,data_insights,8,45
3067,300,2023-06-14,data_insights,4,1
3068,429,2023-03-02,code_assist,3,10
3069,135,2023-01-22,chat_completion,3,14
3070,154,2023-01-22,dashboard_export,7,39
3071,4,2023-04-20,code_assist,3,16
3072,61,2023-01-25,dashboard_export,6,27
3073,175,2023-01-10,data_insights,5,27
3074,378,2023-03-15,dashboard_export,11,18
3075,430,2023-01-16,chat_completion,2,38
3076,132,2023-03-03,chat_completion,9,50
3077,323,2023-04-16,data_insights,1,29
3078,117,2023-04-19,code_assist,4,44
3079,378,2023-06-17,dashboard_export,5,14
3080,63,2023-05-08,data_insights,8,17
3081,106,2023-02-06,data_insights,6,2
3082,444,2023-04-05,code_assist,2,17
3083,74,2023-02-17,dashboard_export,2,38
3084,152,2023-05-28,dashboard_export,3,41
3085,350,2023-02-24,dashboard_export,9,39
3086,334,2023-03-31,code_assist,4,2
3087,379,2023-04-02,data_insights,5,23
3088,213,2023-05-27,code_assist,6,11
3089,220,2023-06-08,chat_completion,4,29
3090,180,2023-05-22,dashboard_export,1,19
3091,148,2023-06-02,dashboard_export,5,31
3092,340,2023-05-09,data_insights,4,39
3093,332,2023-06-08,code_assist,8,26
3094,410,2023-03-08,data_insights,2,37
3095,295,2023-06-13,code_assist,7,5
3096,428,2023-05-08,chat_completion,7,6
3097,497,2023-05-24,data_insights,4,16
3098,494,2023-05-25,chat_completion,4,37
3099,397,2023-03-03,data_insights,3,11
3100,428,2023-05-19,dashboard_export,6,33
3101,353,2023-04-16,dashboard_export,2,12
3102,211,2023-02-27,dashboard_export,7,23
3103,371,2023-02-09,dashboard_export,9,12
3104,108,2023-02-02,dashboard_export,6,27
3105,51,2023-06-03,code_assist,4,35
3106,86,2023-05-19,chat_completion,8,5
3107,209,2023-01-31,code_assist,5,46
3108,155,2023-06-04,code_assist,3,11
3109,444,2023-03-05,chat_completion,2,30
3110,354,2023-01-17,chat_completion,11,32
3111,138,2023-01-09,dashboard_export,7,23
3112,270,2023-05-12,dashboard_export,6,2
